"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jul 26 20:25:39 CST 2022","Tue Jul 26 20:25:46 CST 2022","6211","package_pytest","test_operate_app","TestH7131","","","test_off_head[17-500]",""
"passed","Tue Jul 26 19:57:11 CST 2022","Tue Jul 26 19:57:19 CST 2022","7411","package_pytest","test_operate_app","TestH7131","","","test_medium[3-500]",""
"passed","Tue Jul 26 20:58:48 CST 2022","Tue Jul 26 20:58:56 CST 2022","8053","package_pytest","test_operate_app","TestH7131","","","test_on[34-500]",""
"passed","Tue Jul 26 20:48:06 CST 2022","Tue Jul 26 20:48:13 CST 2022","6727","package_pytest","test_operate_app","TestH7131","","","test_off_lock[28-500]",""
"passed","Tue Jul 26 20:55:39 CST 2022","Tue Jul 26 20:55:45 CST 2022","5952","package_pytest","test_operate_app","TestH7131","","","test_off_head[32-500]",""
"passed","Tue Jul 26 19:56:14 CST 2022","Tue Jul 26 19:56:21 CST 2022","7096","package_pytest","test_operate_app","TestH7131","","","test_show[2-500]",""
"passed","Tue Jul 26 20:11:13 CST 2022","Tue Jul 26 20:11:20 CST 2022","7602","package_pytest","test_operate_app","TestH7131","","","test_medium[10-500]",""
"passed","Tue Jul 26 20:32:45 CST 2022","Tue Jul 26 20:32:58 CST 2022","12998","package_pytest","test_operate_app","TestH7131","","","test_off[21-500]",""
"passed","Tue Jul 26 19:57:29 CST 2022","Tue Jul 26 19:57:34 CST 2022","4573","package_pytest","test_operate_app","TestH7131","","","test_fan[3-500]",""
"passed","Tue Jul 26 21:03:26 CST 2022","Tue Jul 26 21:03:31 CST 2022","4801","package_pytest","test_operate_app","TestH7131","","","test_fan[36-500]",""
"passed","Tue Jul 26 20:42:10 CST 2022","Tue Jul 26 20:42:18 CST 2022","7661","package_pytest","test_operate_app","TestH7131","","","test_off_lock[25-500]",""
"passed","Tue Jul 26 20:37:18 CST 2022","Tue Jul 26 20:37:25 CST 2022","7290","package_pytest","test_operate_app","TestH7131","","","test_medium[23-500]",""
"passed","Tue Jul 26 20:58:12 CST 2022","Tue Jul 26 20:58:19 CST 2022","7791","package_pytest","test_operate_app","TestH7131","","","test_show[33-500]",""
"passed","Tue Jul 26 20:37:59 CST 2022","Tue Jul 26 20:38:03 CST 2022","3732","package_pytest","test_operate_app","TestH7131","","","test_off_light[23-500]",""
"passed","Tue Jul 26 21:13:02 CST 2022","Tue Jul 26 21:13:12 CST 2022","9904","package_pytest","test_operate_app","TestH7131","","","test_on[41-500]",""
"passed","Tue Jul 26 20:44:53 CST 2022","Tue Jul 26 20:45:02 CST 2022","8524","package_pytest","test_operate_app","TestH7131","","","test_on[27-500]",""
"passed","Tue Jul 26 20:28:32 CST 2022","Tue Jul 26 20:28:37 CST 2022","5111","package_pytest","test_operate_app","TestH7131","","","test_app_home[19-500]",""
"passed","Tue Jul 26 20:02:09 CST 2022","Tue Jul 26 20:02:15 CST 2022","6326","package_pytest","test_operate_app","TestH7131","","","test_off_lock[5-500]",""
"passed","Tue Jul 26 20:42:36 CST 2022","Tue Jul 26 20:42:42 CST 2022","5110","package_pytest","test_operate_app","TestH7131","","","test_app_home[26-500]",""
"passed","Tue Jul 26 20:35:40 CST 2022","Tue Jul 26 20:35:50 CST 2022","9788","package_pytest","test_operate_app","TestH7131","","","test_on_head[22-500]",""
"passed","Tue Jul 26 20:25:29 CST 2022","Tue Jul 26 20:25:39 CST 2022","9873","package_pytest","test_operate_app","TestH7131","","","test_on_head[17-500]",""
"passed","Tue Jul 26 20:21:25 CST 2022","Tue Jul 26 20:21:29 CST 2022","4555","package_pytest","test_operate_app","TestH7131","","","test_fan[15-500]",""
"passed","Tue Jul 26 21:05:32 CST 2022","Tue Jul 26 21:05:41 CST 2022","9188","package_pytest","test_operate_app","TestH7131","","","test_on_head[37-500]",""
"passed","Tue Jul 26 20:54:24 CST 2022","Tue Jul 26 20:54:30 CST 2022","5162","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[31-500]",""
"passed","Tue Jul 26 20:10:34 CST 2022","Tue Jul 26 20:10:39 CST 2022","5149","package_pytest","test_operate_app","TestH7131","","","test_app_home[10-500]",""
"passed","Tue Jul 26 21:14:07 CST 2022","Tue Jul 26 21:14:10 CST 2022","3714","package_pytest","test_operate_app","TestH7131","","","test_off_light[41-500]",""
"passed","Tue Jul 26 20:58:35 CST 2022","Tue Jul 26 20:58:48 CST 2022","13310","package_pytest","test_operate_app","TestH7131","","","test_off[34-500]",""
"passed","Tue Jul 26 21:07:43 CST 2022","Tue Jul 26 21:07:50 CST 2022","7061","package_pytest","test_operate_app","TestH7131","","","test_off_head[38-500]",""
"passed","Tue Jul 26 20:47:56 CST 2022","Tue Jul 26 20:48:06 CST 2022","9969","package_pytest","test_operate_app","TestH7131","","","test_lock[28-500]",""
"passed","Tue Jul 26 20:07:49 CST 2022","Tue Jul 26 20:07:52 CST 2022","3418","package_pytest","test_operate_app","TestH7131","","","test_on_light[8-500]",""
"passed","Tue Jul 26 19:53:10 CST 2022","Tue Jul 26 19:53:17 CST 2022","7113","package_pytest","test_operate_app","TestH7131","","","test_medium[1-500]",""
"passed","Tue Jul 26 19:59:43 CST 2022","Tue Jul 26 19:59:50 CST 2022","7310","package_pytest","test_operate_app","TestH7131","","","test_off_head[4-500]",""
"passed","Tue Jul 26 21:07:57 CST 2022","Tue Jul 26 21:08:08 CST 2022","11083","package_pytest","test_operate_app","TestH7131","","","test_lock[38-500]",""
"passed","Tue Jul 26 20:56:10 CST 2022","Tue Jul 26 20:56:17 CST 2022","6793","package_pytest","test_operate_app","TestH7131","","","test_show[32-500]",""
"passed","Tue Jul 26 20:05:29 CST 2022","Tue Jul 26 20:05:34 CST 2022","5116","package_pytest","test_operate_app","TestH7131","","","test_fan[7-500]",""
"passed","Tue Jul 26 20:08:59 CST 2022","Tue Jul 26 20:09:10 CST 2022","11271","package_pytest","test_operate_app","TestH7131","","","test_low[9-500]",""
"passed","Tue Jul 26 21:00:01 CST 2022","Tue Jul 26 21:00:08 CST 2022","7194","package_pytest","test_operate_app","TestH7131","","","test_off_lock[34-500]",""
"passed","Tue Jul 26 20:11:59 CST 2022","Tue Jul 26 20:12:10 CST 2022","11005","package_pytest","test_operate_app","TestH7131","","","test_lock[10-500]",""
"passed","Tue Jul 26 20:44:17 CST 2022","Tue Jul 26 20:44:24 CST 2022","6626","package_pytest","test_operate_app","TestH7131","","","test_show[26-500]",""
"passed","Tue Jul 26 20:39:16 CST 2022","Tue Jul 26 20:39:24 CST 2022","7898","package_pytest","test_operate_app","TestH7131","","","test_medium[24-500]",""
"passed","Tue Jul 26 20:03:55 CST 2022","Tue Jul 26 20:03:59 CST 2022","3940","package_pytest","test_operate_app","TestH7131","","","test_off_light[6-500]",""
"passed","Tue Jul 26 21:12:18 CST 2022","Tue Jul 26 21:12:26 CST 2022","7292","package_pytest","test_operate_app","TestH7131","","","test_off_lock[40-500]",""
"passed","Tue Jul 26 20:28:04 CST 2022","Tue Jul 26 20:28:12 CST 2022","7867","package_pytest","test_operate_app","TestH7131","","","test_off_lock[18-500]",""
"passed","Tue Jul 26 20:40:56 CST 2022","Tue Jul 26 20:41:04 CST 2022","8027","package_pytest","test_operate_app","TestH7131","","","test_on[25-500]",""
"passed","Tue Jul 26 20:16:30 CST 2022","Tue Jul 26 20:16:35 CST 2022","5135","package_pytest","test_operate_app","TestH7131","","","test_app_home[13-500]",""
"passed","Tue Jul 26 21:05:11 CST 2022","Tue Jul 26 21:05:18 CST 2022","7157","package_pytest","test_operate_app","TestH7131","","","test_medium[37-500]",""
"passed","Tue Jul 26 20:52:10 CST 2022","Tue Jul 26 20:52:17 CST 2022","6630","package_pytest","test_operate_app","TestH7131","","","test_show[30-500]",""
"passed","Tue Jul 26 21:08:39 CST 2022","Tue Jul 26 21:08:54 CST 2022","14159","package_pytest","test_operate_app","TestH7131","","","test_off[39-500]",""
"passed","Tue Jul 26 21:14:37 CST 2022","Tue Jul 26 21:14:44 CST 2022","6995","package_pytest","test_operate_app","TestH7131","","","test_off_show[41-500]",""
"passed","Tue Jul 26 20:41:15 CST 2022","Tue Jul 26 20:41:22 CST 2022","7192","package_pytest","test_operate_app","TestH7131","","","test_medium[25-500]",""
"passed","Tue Jul 26 19:56:59 CST 2022","Tue Jul 26 19:57:11 CST 2022","11781","package_pytest","test_operate_app","TestH7131","","","test_low[3-500]",""
"passed","Tue Jul 26 21:02:20 CST 2022","Tue Jul 26 21:02:26 CST 2022","6176","package_pytest","test_operate_app","TestH7131","","","test_off_show[35-500]",""
"passed","Tue Jul 26 20:52:24 CST 2022","Tue Jul 26 20:52:29 CST 2022","5162","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[30-500]",""
"passed","Tue Jul 26 21:15:59 CST 2022","Tue Jul 26 21:16:07 CST 2022","7142","package_pytest","test_operate_app","TestH7131","","","test_off_head[42-500]",""
"passed","Tue Jul 26 20:46:09 CST 2022","Tue Jul 26 20:46:15 CST 2022","6358","package_pytest","test_operate_app","TestH7131","","","test_off_lock[27-500]",""
"passed","Tue Jul 26 20:37:40 CST 2022","Tue Jul 26 20:37:50 CST 2022","9851","package_pytest","test_operate_app","TestH7131","","","test_on_head[23-500]",""
"passed","Tue Jul 26 20:20:56 CST 2022","Tue Jul 26 20:21:07 CST 2022","11395","package_pytest","test_operate_app","TestH7131","","","test_low[15-500]",""
"passed","Tue Jul 26 20:43:30 CST 2022","Tue Jul 26 20:43:35 CST 2022","4461","package_pytest","test_operate_app","TestH7131","","","test_fan[26-500]",""
"passed","Tue Jul 26 20:41:54 CST 2022","Tue Jul 26 20:41:57 CST 2022","3276","package_pytest","test_operate_app","TestH7131","","","test_on_light[25-500]",""
"passed","Tue Jul 26 20:27:15 CST 2022","Tue Jul 26 20:27:21 CST 2022","6434","package_pytest","test_operate_app","TestH7131","","","test_high[18-500]",""
"passed","Tue Jul 26 20:33:50 CST 2022","Tue Jul 26 20:33:57 CST 2022","6186","package_pytest","test_operate_app","TestH7131","","","test_off_head[21-500]",""
"passed","Tue Jul 26 19:54:12 CST 2022","Tue Jul 26 19:54:19 CST 2022","7313","package_pytest","test_operate_app","TestH7131","","","test_show[1-500]",""
"passed","Tue Jul 26 20:44:41 CST 2022","Tue Jul 26 20:44:53 CST 2022","12565","package_pytest","test_operate_app","TestH7131","","","test_off[27-500]",""
"passed","Tue Jul 26 20:23:21 CST 2022","Tue Jul 26 20:23:25 CST 2022","3323","package_pytest","test_operate_app","TestH7131","","","test_auto[16-500]",""
"passed","Tue Jul 26 20:05:50 CST 2022","Tue Jul 26 20:05:54 CST 2022","3404","package_pytest","test_operate_app","TestH7131","","","test_on_light[7-500]",""
"passed","Tue Jul 26 20:39:05 CST 2022","Tue Jul 26 20:39:16 CST 2022","10564","package_pytest","test_operate_app","TestH7131","","","test_low[24-500]",""
"passed","Tue Jul 26 20:04:17 CST 2022","Tue Jul 26 20:04:25 CST 2022","7382","package_pytest","test_operate_app","TestH7131","","","test_show[6-500]",""
"passed","Tue Jul 26 20:49:08 CST 2022","Tue Jul 26 20:49:15 CST 2022","6236","package_pytest","test_operate_app","TestH7131","","","test_medium[29-500]",""
"passed","Tue Jul 26 20:40:26 CST 2022","Tue Jul 26 20:40:32 CST 2022","6388","package_pytest","test_operate_app","TestH7131","","","test_off_show[24-500]",""
"passed","Tue Jul 26 20:19:29 CST 2022","Tue Jul 26 20:19:38 CST 2022","9686","package_pytest","test_operate_app","TestH7131","","","test_on_head[14-500]",""
"passed","Tue Jul 26 20:31:16 CST 2022","Tue Jul 26 20:31:23 CST 2022","7555","package_pytest","test_operate_app","TestH7131","","","test_medium[20-500]",""
"passed","Tue Jul 26 21:07:18 CST 2022","Tue Jul 26 21:07:25 CST 2022","6908","package_pytest","test_operate_app","TestH7131","","","test_high[38-500]",""
"passed","Tue Jul 26 21:16:25 CST 2022","Tue Jul 26 21:16:33 CST 2022","7683","package_pytest","test_operate_app","TestH7131","","","test_off_lock[42-500]",""
"passed","Tue Jul 26 21:05:24 CST 2022","Tue Jul 26 21:05:27 CST 2022","3253","package_pytest","test_operate_app","TestH7131","","","test_auto[37-500]",""
"passed","Tue Jul 26 20:49:15 CST 2022","Tue Jul 26 20:49:21 CST 2022","6195","package_pytest","test_operate_app","TestH7131","","","test_high[29-500]",""
"passed","Tue Jul 26 21:12:00 CST 2022","Tue Jul 26 21:12:04 CST 2022","3659","package_pytest","test_operate_app","TestH7131","","","test_on_light[40-500]",""
"passed","Tue Jul 26 20:28:26 CST 2022","Tue Jul 26 20:28:32 CST 2022","5969","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[18-500]",""
"passed","Tue Jul 26 20:16:48 CST 2022","Tue Jul 26 20:16:57 CST 2022","9154","package_pytest","test_operate_app","TestH7131","","","test_on[13-500]",""
"passed","Tue Jul 26 20:50:57 CST 2022","Tue Jul 26 20:51:07 CST 2022","10412","package_pytest","test_operate_app","TestH7131","","","test_low[30-500]",""
"passed","Tue Jul 26 20:59:13 CST 2022","Tue Jul 26 20:59:21 CST 2022","7444","package_pytest","test_operate_app","TestH7131","","","test_high[34-500]",""
"passed","Tue Jul 26 20:07:11 CST 2022","Tue Jul 26 20:07:18 CST 2022","7054","package_pytest","test_operate_app","TestH7131","","","test_medium[8-500]",""
"passed","Tue Jul 26 20:05:54 CST 2022","Tue Jul 26 20:05:57 CST 2022","3400","package_pytest","test_operate_app","TestH7131","","","test_off_light[7-500]",""
"passed","Tue Jul 26 19:55:50 CST 2022","Tue Jul 26 19:55:53 CST 2022","3465","package_pytest","test_operate_app","TestH7131","","","test_on_light[2-500]",""
"passed","Tue Jul 26 20:07:18 CST 2022","Tue Jul 26 20:07:24 CST 2022","6243","package_pytest","test_operate_app","TestH7131","","","test_high[8-500]",""
"passed","Tue Jul 26 20:23:52 CST 2022","Tue Jul 26 20:24:03 CST 2022","11147","package_pytest","test_operate_app","TestH7131","","","test_lock[16-500]",""
"passed","Tue Jul 26 20:07:52 CST 2022","Tue Jul 26 20:07:56 CST 2022","3424","package_pytest","test_operate_app","TestH7131","","","test_off_light[8-500]",""
"passed","Tue Jul 26 20:28:12 CST 2022","Tue Jul 26 20:28:20 CST 2022","8044","package_pytest","test_operate_app","TestH7131","","","test_show[18-500]",""
"passed","Tue Jul 26 20:30:25 CST 2022","Tue Jul 26 20:30:31 CST 2022","6205","package_pytest","test_operate_app","TestH7131","","","test_off_show[19-500]",""
"passed","Tue Jul 26 20:01:58 CST 2022","Tue Jul 26 20:02:09 CST 2022","10584","package_pytest","test_operate_app","TestH7131","","","test_lock[5-500]",""
"passed","Tue Jul 26 19:55:25 CST 2022","Tue Jul 26 19:55:28 CST 2022","3419","package_pytest","test_operate_app","TestH7131","","","test_auto[2-500]",""
"passed","Tue Jul 26 20:27:21 CST 2022","Tue Jul 26 20:27:25 CST 2022","3765","package_pytest","test_operate_app","TestH7131","","","test_auto[18-500]",""
"passed","Tue Jul 26 20:40:38 CST 2022","Tue Jul 26 20:40:43 CST 2022","5132","package_pytest","test_operate_app","TestH7131","","","test_app_home[25-500]",""
"passed","Tue Jul 26 20:36:14 CST 2022","Tue Jul 26 20:36:22 CST 2022","7196","package_pytest","test_operate_app","TestH7131","","","test_off_lock[22-500]",""
"passed","Tue Jul 26 21:02:37 CST 2022","Tue Jul 26 21:02:51 CST 2022","14146","package_pytest","test_operate_app","TestH7131","","","test_off[36-500]",""
"passed","Tue Jul 26 20:18:02 CST 2022","Tue Jul 26 20:18:10 CST 2022","7645","package_pytest","test_operate_app","TestH7131","","","test_off_lock[13-500]",""
"passed","Tue Jul 26 20:02:54 CST 2022","Tue Jul 26 20:03:02 CST 2022","7749","package_pytest","test_operate_app","TestH7131","","","test_on[6-500]",""
"passed","Tue Jul 26 20:30:36 CST 2022","Tue Jul 26 20:30:41 CST 2022","5142","package_pytest","test_operate_app","TestH7131","","","test_app_home[20-500]",""
"passed","Tue Jul 26 20:55:07 CST 2022","Tue Jul 26 20:55:15 CST 2022","7180","package_pytest","test_operate_app","TestH7131","","","test_medium[32-500]",""
"passed","Tue Jul 26 19:55:53 CST 2022","Tue Jul 26 19:55:57 CST 2022","3495","package_pytest","test_operate_app","TestH7131","","","test_off_light[2-500]",""
"passed","Tue Jul 26 20:34:41 CST 2022","Tue Jul 26 20:34:46 CST 2022","5123","package_pytest","test_operate_app","TestH7131","","","test_app_home[22-500]",""
"passed","Tue Jul 26 21:04:28 CST 2022","Tue Jul 26 21:04:33 CST 2022","5154","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[36-500]",""
"passed","Tue Jul 26 20:19:45 CST 2022","Tue Jul 26 20:19:48 CST 2022","3388","package_pytest","test_operate_app","TestH7131","","","test_on_light[14-500]",""
"passed","Tue Jul 26 20:15:33 CST 2022","Tue Jul 26 20:15:42 CST 2022","9582","package_pytest","test_operate_app","TestH7131","","","test_on_head[12-500]",""
"passed","Tue Jul 26 20:26:24 CST 2022","Tue Jul 26 20:26:29 CST 2022","5173","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[17-500]",""
"passed","Tue Jul 26 21:13:12 CST 2022","Tue Jul 26 21:13:23 CST 2022","11622","package_pytest","test_operate_app","TestH7131","","","test_low[41-500]",""
"passed","Tue Jul 26 20:46:29 CST 2022","Tue Jul 26 20:46:34 CST 2022","5166","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[27-500]",""
"passed","Tue Jul 26 21:10:16 CST 2022","Tue Jul 26 21:10:23 CST 2022","7361","package_pytest","test_operate_app","TestH7131","","","test_off_lock[39-500]",""
"passed","Tue Jul 26 20:08:20 CST 2022","Tue Jul 26 20:08:25 CST 2022","5695","package_pytest","test_operate_app","TestH7131","","","test_off_show[8-500]",""
"passed","Tue Jul 26 20:17:08 CST 2022","Tue Jul 26 20:17:14 CST 2022","6229","package_pytest","test_operate_app","TestH7131","","","test_medium[13-500]",""
"passed","Tue Jul 26 20:52:47 CST 2022","Tue Jul 26 20:52:55 CST 2022","8107","package_pytest","test_operate_app","TestH7131","","","test_on[31-500]",""
"passed","Tue Jul 26 21:12:07 CST 2022","Tue Jul 26 21:12:18 CST 2022","11103","package_pytest","test_operate_app","TestH7131","","","test_lock[40-500]",""
"passed","Tue Jul 26 20:50:03 CST 2022","Tue Jul 26 20:50:11 CST 2022","7320","package_pytest","test_operate_app","TestH7131","","","test_off_lock[29-500]",""
"passed","Tue Jul 26 20:31:23 CST 2022","Tue Jul 26 20:31:30 CST 2022","6484","package_pytest","test_operate_app","TestH7131","","","test_high[20-500]",""
"passed","Tue Jul 26 21:11:38 CST 2022","Tue Jul 26 21:11:42 CST 2022","4476","package_pytest","test_operate_app","TestH7131","","","test_fan[40-500]",""
"passed","Tue Jul 26 21:04:59 CST 2022","Tue Jul 26 21:05:11 CST 2022","11350","package_pytest","test_operate_app","TestH7131","","","test_low[37-500]",""
"passed","Tue Jul 26 20:42:55 CST 2022","Tue Jul 26 20:43:03 CST 2022","8091","package_pytest","test_operate_app","TestH7131","","","test_on[26-500]",""
"passed","Tue Jul 26 20:14:50 CST 2022","Tue Jul 26 20:14:59 CST 2022","8748","package_pytest","test_operate_app","TestH7131","","","test_on[12-500]",""
"passed","Tue Jul 26 20:35:25 CST 2022","Tue Jul 26 20:35:32 CST 2022","6755","package_pytest","test_operate_app","TestH7131","","","test_high[22-500]",""
"passed","Tue Jul 26 20:34:58 CST 2022","Tue Jul 26 20:35:07 CST 2022","8970","package_pytest","test_operate_app","TestH7131","","","test_on[22-500]",""
"passed","Tue Jul 26 20:09:10 CST 2022","Tue Jul 26 20:09:18 CST 2022","7743","package_pytest","test_operate_app","TestH7131","","","test_medium[9-500]",""
"passed","Tue Jul 26 20:25:21 CST 2022","Tue Jul 26 20:25:25 CST 2022","3530","package_pytest","test_operate_app","TestH7131","","","test_auto[17-500]",""
"passed","Tue Jul 26 20:30:31 CST 2022","Tue Jul 26 20:30:36 CST 2022","5179","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[19-500]",""
"passed","Tue Jul 26 20:01:55 CST 2022","Tue Jul 26 20:01:58 CST 2022","3456","package_pytest","test_operate_app","TestH7131","","","test_off_light[5-500]",""
"passed","Tue Jul 26 20:02:41 CST 2022","Tue Jul 26 20:02:54 CST 2022","13220","package_pytest","test_operate_app","TestH7131","","","test_off[6-500]",""
"passed","Tue Jul 26 20:39:30 CST 2022","Tue Jul 26 20:39:34 CST 2022","3738","package_pytest","test_operate_app","TestH7131","","","test_auto[24-500]",""
"passed","Tue Jul 26 19:52:59 CST 2022","Tue Jul 26 19:53:10 CST 2022","11048","package_pytest","test_operate_app","TestH7131","","","test_low[1-500]",""
"passed","Tue Jul 26 20:24:30 CST 2022","Tue Jul 26 20:24:35 CST 2022","5126","package_pytest","test_operate_app","TestH7131","","","test_app_home[17-500]",""
"passed","Tue Jul 26 20:43:45 CST 2022","Tue Jul 26 20:43:52 CST 2022","7586","package_pytest","test_operate_app","TestH7131","","","test_off_head[26-500]",""
"passed","Tue Jul 26 21:04:22 CST 2022","Tue Jul 26 21:04:28 CST 2022","6238","package_pytest","test_operate_app","TestH7131","","","test_off_show[36-500]",""
"passed","Tue Jul 26 21:05:52 CST 2022","Tue Jul 26 21:05:55 CST 2022","3342","package_pytest","test_operate_app","TestH7131","","","test_off_light[37-500]",""
"passed","Tue Jul 26 21:01:25 CST 2022","Tue Jul 26 21:01:30 CST 2022","5145","package_pytest","test_operate_app","TestH7131","","","test_fan[35-500]",""
"passed","Tue Jul 26 19:59:25 CST 2022","Tue Jul 26 19:59:29 CST 2022","3388","package_pytest","test_operate_app","TestH7131","","","test_auto[4-500]",""
"passed","Tue Jul 26 20:51:07 CST 2022","Tue Jul 26 20:51:14 CST 2022","7109","package_pytest","test_operate_app","TestH7131","","","test_medium[30-500]",""
"passed","Tue Jul 26 21:14:49 CST 2022","Tue Jul 26 21:14:54 CST 2022","5108","package_pytest","test_operate_app","TestH7131","","","test_app_home[42-500]",""
"passed","Tue Jul 26 20:59:07 CST 2022","Tue Jul 26 20:59:13 CST 2022","6302","package_pytest","test_operate_app","TestH7131","","","test_medium[34-500]",""
"passed","Tue Jul 26 19:54:31 CST 2022","Tue Jul 26 19:54:37 CST 2022","6215","package_pytest","test_operate_app","TestH7131","","","test_app_home[2-500]",""
"passed","Tue Jul 26 20:36:45 CST 2022","Tue Jul 26 20:36:57 CST 2022","12435","package_pytest","test_operate_app","TestH7131","","","test_off[23-500]",""
"passed","Tue Jul 26 21:09:31 CST 2022","Tue Jul 26 21:09:35 CST 2022","3540","package_pytest","test_operate_app","TestH7131","","","test_auto[39-500]",""
"passed","Tue Jul 26 20:39:38 CST 2022","Tue Jul 26 20:39:48 CST 2022","9659","package_pytest","test_operate_app","TestH7131","","","test_on_head[24-500]",""
"passed","Tue Jul 26 20:17:38 CST 2022","Tue Jul 26 20:17:44 CST 2022","6015","package_pytest","test_operate_app","TestH7131","","","test_off_head[13-500]",""
"passed","Tue Jul 26 19:53:47 CST 2022","Tue Jul 26 19:53:50 CST 2022","3369","package_pytest","test_operate_app","TestH7131","","","test_on_light[1-500]",""
"passed","Tue Jul 26 20:57:51 CST 2022","Tue Jul 26 20:57:55 CST 2022","3285","package_pytest","test_operate_app","TestH7131","","","test_off_light[33-500]",""
"passed","Tue Jul 26 19:58:29 CST 2022","Tue Jul 26 19:58:35 CST 2022","6013","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[3-500]",""
"passed","Tue Jul 26 21:10:59 CST 2022","Tue Jul 26 21:11:08 CST 2022","9420","package_pytest","test_operate_app","TestH7131","","","test_on[40-500]",""
"passed","Tue Jul 26 20:30:41 CST 2022","Tue Jul 26 20:30:56 CST 2022","14135","package_pytest","test_operate_app","TestH7131","","","test_off[20-500]",""
"passed","Tue Jul 26 21:00:15 CST 2022","Tue Jul 26 21:00:21 CST 2022","6416","package_pytest","test_operate_app","TestH7131","","","test_off_show[34-500]",""
"passed","Tue Jul 26 20:29:00 CST 2022","Tue Jul 26 20:29:12 CST 2022","11452","package_pytest","test_operate_app","TestH7131","","","test_low[19-500]",""
"passed","Tue Jul 26 20:44:24 CST 2022","Tue Jul 26 20:44:30 CST 2022","6329","package_pytest","test_operate_app","TestH7131","","","test_off_show[26-500]",""
"passed","Tue Jul 26 20:00:15 CST 2022","Tue Jul 26 20:00:23 CST 2022","7910","package_pytest","test_operate_app","TestH7131","","","test_show[4-500]",""
"passed","Tue Jul 26 20:47:42 CST 2022","Tue Jul 26 20:47:49 CST 2022","7014","package_pytest","test_operate_app","TestH7131","","","test_off_head[28-500]",""
"passed","Tue Jul 26 20:27:50 CST 2022","Tue Jul 26 20:27:54 CST 2022","3411","package_pytest","test_operate_app","TestH7131","","","test_off_light[18-500]",""
"passed","Tue Jul 26 21:04:15 CST 2022","Tue Jul 26 21:04:22 CST 2022","6996","package_pytest","test_operate_app","TestH7131","","","test_show[36-500]",""
"passed","Tue Jul 26 21:10:23 CST 2022","Tue Jul 26 21:10:30 CST 2022","6845","package_pytest","test_operate_app","TestH7131","","","test_show[39-500]",""
"passed","Tue Jul 26 21:02:04 CST 2022","Tue Jul 26 21:02:12 CST 2022","7373","package_pytest","test_operate_app","TestH7131","","","test_off_lock[35-500]",""
"passed","Tue Jul 26 20:54:57 CST 2022","Tue Jul 26 20:55:07 CST 2022","10860","package_pytest","test_operate_app","TestH7131","","","test_low[32-500]",""
"passed","Tue Jul 26 19:59:29 CST 2022","Tue Jul 26 19:59:33 CST 2022","4874","package_pytest","test_operate_app","TestH7131","","","test_fan[4-500]",""
"passed","Tue Jul 26 20:38:40 CST 2022","Tue Jul 26 20:38:45 CST 2022","5124","package_pytest","test_operate_app","TestH7131","","","test_app_home[24-500]",""
"passed","Tue Jul 26 20:41:04 CST 2022","Tue Jul 26 20:41:15 CST 2022","10556","package_pytest","test_operate_app","TestH7131","","","test_low[25-500]",""
"passed","Tue Jul 26 20:13:19 CST 2022","Tue Jul 26 20:13:25 CST 2022","5389","package_pytest","test_operate_app","TestH7131","","","test_high[11-500]",""
"passed","Tue Jul 26 20:36:22 CST 2022","Tue Jul 26 20:36:28 CST 2022","6729","package_pytest","test_operate_app","TestH7131","","","test_show[22-500]",""
"passed","Tue Jul 26 20:19:52 CST 2022","Tue Jul 26 20:20:03 CST 2022","11269","package_pytest","test_operate_app","TestH7131","","","test_lock[14-500]",""
"passed","Tue Jul 26 20:34:00 CST 2022","Tue Jul 26 20:34:04 CST 2022","3818","package_pytest","test_operate_app","TestH7131","","","test_off_light[21-500]",""
"passed","Tue Jul 26 20:38:14 CST 2022","Tue Jul 26 20:38:21 CST 2022","7394","package_pytest","test_operate_app","TestH7131","","","test_off_lock[23-500]",""
"passed","Tue Jul 26 20:08:25 CST 2022","Tue Jul 26 20:08:31 CST 2022","5190","package_pytest","test_operate_app","TestH7131","","","test_out_app_home[8-500]",""
"passed","Tue Jul 26 21:14:03 CST 2022","Tue Jul 26 21:14:07 CST 2022","4031","package_pytest","test_operate_app","TestH7131","","","test_on_light[41-500]",""
"passed","Tue Jul 26 20:25:46 CST 2022","Tue Jul 26 20:25:49 CST 2022","3544","package_pytest","test_operate_app","TestH7131","","","test_on_light[17-500]",""
"passed","Tue Jul 26 20:53:45 CST 2022","Tue Jul 26 20:53:49 CST 2022","3617","package_pytest","test_operate_app","TestH7131","","","test_on_light[31-500]",""
"passed","Tue Jul 26 21:09:39 CST 2022","Tue Jul 26 21:09:50 CST 2022","10028","package_pytest","test_operate_app","TestH7131","","","test_on_head[39-500]",""
"passed","Tue Jul 26 20:26:47 CST 2022","Tue Jul 26 20:26:56 CST 2022","9208","package_pytest","test_operate_app","TestH7131","","","test_on[18-500]",""
